Vehicle_ID,Time,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
511,349,3491,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.43128,9999.99,lankershim
511,349.1,3492,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.43128,9999.99,lankershim
511,349.2,3493,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.43128,9999.99,lankershim
511,349.3,3494,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.434328,9999.99,lankershim
511,349.4,3495,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.43128,9999.99,lankershim
511,349.5,3496,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.428232,9999.99,lankershim
511,349.6,3497,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.425184,9999.99,lankershim
511,349.7,3498,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.434328,9999.99,lankershim
511,349.8,3499,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.467856,9999.99,lankershim
511,349.9,3500,909,1.12E+12,-8.1707736,348.179136,6452364.213,1873841,4.572,2.31648,2,0,0,2,108,201,0,4,4,1,509,528,6.534912,9999.99,lankershim
511,350,3501,909,1.12E+12,-8.1707736,348.1785264,6452364.213,1873841,4.572,2.31648,2,0,0.109728,2,108,201,0,4,4,1,509,528,6.620256,9999.99,lankershim
511,350.1,3502,909,1.12E+12,-8.1707736,348.1797456,6452364.213,1873841,4.572,2.31648,2,0.01524,0.134112,2,108,201,0,4,4,1,509,528,6.72084,441.1,lankershim
511,350.2,3503,909,1.12E+12,-8.1707736,348.1873656,6452364.213,1873841,4.572,2.31648,2,0.027432,0.743712,2,108,201,0,4,4,1,509,528,6.845808,249.61,lankershim
511,350.3,3504,909,1.12E+12,-8.16864,348.1925472,6452364.235,1873841.034,4.572,2.31648,2,0.201168,2.584704,2,108,201,0,4,4,1,509,528,6.998208,34.79,lankershim
511,350.4,3505,909,1.12E+12,-8.1643728,348.1599336,6452364.236,1873840.999,4.572,2.31648,2,0.554736,3.563112,2,108,201,0,4,4,1,509,528,7.153656,12.89,lankershim
511,350.5,3506,909,1.12E+12,-8.1741264,348.0791616,6452364.109,1873840.773,4.572,2.31648,2,1.048512,3.666744,2,108,201,0,4,4,1,509,528,7.287768,6.95,lankershim
511,350.6,3507,909,1.12E+12,-8.2043016,347.9541936,6452363.859,1873840.423,4.572,2.31648,2,1.542288,3.56616,2,108,201,0,4,4,1,509,528,7.400544,4.8,lankershim
511,350.7,3508,909,1.12E+12,-8.2484976,347.7807624,6452363.482,1873839.883,4.572,2.31648,2,1.895856,2.578608,2,108,201,0,4,4,1,509,528,7.476744,3.94,lankershim
511,350.8,3509,909,1.12E+12,-8.2908648,347.5701456,6452363.083,1873839.274,4.572,2.31648,2,2.069592,0.737616,2,108,201,0,4,4,1,509,528,7.531608,3.64,lankershim
511,350.9,3510,909,1.12E+12,-8.3310984,347.3567856,6452362.706,1873838.699,4.572,2.31648,2,2.112264,-0.143256,2,108,201,0,4,4,1,509,528,7.610856,3.6,lankershim
511,351,3511,909,1.12E+12,-8.371332,347.1501312,6452362.329,1873838.125,4.572,2.31648,2,2.10312,-0.112776,2,108,201,0,4,4,1,509,528,7.735824,3.68,lankershim
511,351.1,3512,909,1.12E+12,-8.410956,346.9453056,6452361.953,1873837.55,4.572,2.31648,2,2.093976,0,2,108,201,0,4,4,1,509,528,7.897368,3.77,lankershim
511,351.2,3513,909,1.12E+12,-8.4511896,346.7395656,6452361.576,1873836.975,4.572,2.31648,2,2.093976,0,2,108,201,0,4,4,1,509,528,8.162544,3.9,lankershim
511,351.3,3514,909,1.12E+12,-8.4911184,346.5341304,6452361.2,1873836.401,4.572,2.31648,2,2.093976,-0.009144,2,108,201,0,4,4,1,509,528,8.689848,4.15,lankershim
511,351.4,3515,909,1.12E+12,-8.531352,346.3286952,6452360.823,1873835.827,4.572,2.31648,2,2.093976,0,2,108,201,0,4,4,1,509,528,9.375648,4.48,lankershim
511,351.5,3516,909,1.12E+12,-8.5712808,346.1235648,6452360.447,1873835.253,4.572,2.31648,2,2.093976,0,2,108,201,0,4,4,1,509,528,10.186416,4.86,lankershim
511,351.6,3517,909,1.12E+12,-8.6115144,345.9181296,6452360.07,1873834.679,4.572,2.31648,2,2.093976,0,2,108,201,0,4,4,1,509,528,10.917936,5.21,lankershim
511,351.7,3518,909,1.12E+12,-8.6514432,345.7126944,6452359.694,1873834.105,4.572,2.31648,2,2.090928,0,2,108,201,0,4,4,1,509,528,11.530584,5.52,lankershim
511,351.8,3519,909,1.12E+12,-8.691372,345.507564,6452359.318,1873833.531,4.572,2.31648,2,2.090928,0,2,108,201,0,4,4,1,509,528,11.881104,5.68,lankershim
511,351.9,3520,909,1.12E+12,-8.7316056,345.3024336,6452358.942,1873832.958,4.572,2.31648,2,2.090928,0,2,108,201,0,4,4,1,509,528,12.204192,5.84,lankershim
511,352,3521,909,1.12E+12,-8.7715344,345.096084,6452358.566,1873832.384,4.572,2.31648,2,2.078736,-0.195072,2,108,201,0,4,4,1,509,528,12.54252,6.03,lankershim
511,352.1,3522,909,1.12E+12,-8.8114632,344.8955256,6452358.19,1873831.811,4.572,2.31648,2,2.078736,-0.146304,2,108,201,0,4,4,1,509,528,12.90828,6.21,lankershim
511,352.2,3523,909,1.12E+12,-8.8516968,344.7025872,6452357.814,1873831.238,4.572,2.31648,2,2.203704,2.008632,2,108,201,0,4,4,1,509,528,13.307568,6.04,lankershim
511,352.3,3524,909,1.12E+12,-8.8922352,344.4752064,6452357.464,1873830.734,4.572,2.31648,2,2.557272,3.401568,2,108,201,0,4,4,1,509,528,13.70076,5.36,lankershim
511,352.4,3525,909,1.12E+12,-8.9083896,344.1850368,6452357.089,1873829.956,4.572,2.31648,2,3.166872,3.419856,2,108,201,0,4,4,1,509,528,14.06652,4.44,lankershim
511,352.5,3526,909,1.12E+12,-8.944356,343.828116,6452356.541,1873828.926,4.572,2.31648,2,3.965448,3.453384,2,108,201,0,4,4,1,509,528,14.389608,3.63,lankershim
511,352.6,3527,909,1.12E+12,-8.979408,343.3949952,6452355.894,1873827.644,4.572,2.31648,2,4.767072,3.419856,2,108,201,0,4,4,1,509,528,14.651736,3.07,lankershim
511,352.7,3528,909,1.12E+12,-9.0339672,342.8951232,6452355.074,1873826.11,4.572,2.31648,2,5.376672,3.401568,2,108,201,0,4,4,1,509,528,14.859,2.76,lankershim
511,352.8,3529,909,1.12E+12,-9.0638376,342.3327672,6452354.229,1873824.302,4.572,2.31648,2,5.739384,2.008632,2,108,201,0,4,4,1,509,528,15.023592,2.62,lankershim
511,352.9,3530,909,1.12E+12,-9.0949272,341.7353592,6452353.41,1873822.564,4.572,2.31648,2,5.8674,-0.146304,2,108,201,0,4,4,1,509,528,15.188184,2.59,lankershim
511,353,3531,909,1.12E+12,-9.1254072,341.1455712,6452352.591,1873820.825,4.572,2.31648,2,5.870448,-0.192024,2,108,201,3,0,4,1,509,528,15.380208,2.62,lankershim
511,353.1,3532,909,1.12E+12,-9.1558872,340.5618792,6452351.773,1873819.086,4.572,2.31648,2,5.858256,0,2,108,201,3,0,4,1,509,528,15.584424,2.66,lankershim
511,353.2,3533,909,1.12E+12,-9.186672,339.976968,6452350.954,1873817.347,4.572,2.31648,2,5.861304,0,2,108,201,3,0,4,1,509,528,15.779496,2.69,lankershim
511,353.3,3534,909,1.12E+12,-9.2174568,339.391752,6452350.135,1873815.608,4.572,2.31648,2,5.858256,0,2,108,201,3,0,4,1,509,528,15.962376,2.72,lankershim
511,353.4,3535,909,1.12E+12,-9.2479368,338.7550248,6452349.316,1873813.869,4.572,2.31648,2,7.04088,3.584448,2,108,201,3,0,4,1,509,528,16.090392,2.29,lankershim
511,353.5,3536,909,1.12E+12,-9.2787216,337.8537312,6452348.497,1873812.13,4.572,2.31648,2,9.76884,3.523488,2,108,201,3,0,4,1,509,528,15.95628,1.63,lankershim
511,353.6,3537,909,1.12E+12,-9.3095064,336.8195448,6452347.678,1873810.391,4.572,2.31648,2,11.692128,2.435352,2,108,201,3,0,4,1,509,528,15.68196,1.34,lankershim
511,353.7,3538,909,1.12E+12,-9.4661736,335.6862984,6452346.859,1873808.652,4.572,2.31648,2,11.661648,0,2,108,201,3,0,4,1,509,528,15.30096,1.31,lankershim
511,353.8,3539,909,1.12E+12,-9.3616272,334.6557696,6452346.04,1873806.914,4.572,2.31648,2,9.70788,0,2,108,201,3,0,4,1,509,528,15.02664,1.55,lankershim
511,353.9,3540,909,1.12E+12,-9.2570808,333.7611816,6452345.221,1873805.175,4.572,2.31648,2,7.007352,-2.551176,2,108,201,3,0,4,1,509,528,14.898624,2.13,lankershim
511,354,3541,909,1.12E+12,-9.1525344,333.1323792,6452344.402,1873803.436,4.572,2.31648,2,5.858256,-0.018288,2,108,201,3,0,4,1,509,528,15.066264,2.57,lankershim
511,354.1,3542,909,1.12E+12,-9.047988,332.5556976,6452343.583,1873801.697,4.572,2.31648,2,5.849112,-0.115824,2,108,201,3,0,4,1,509,528,15.30096,2.62,lankershim
511,354.2,3543,909,1.12E+12,-8.9434416,331.982064,6452342.764,1873799.958,4.572,2.31648,2,5.855208,0.128016,2,108,201,3,0,4,1,509,528,15.535656,2.65,lankershim
511,354.3,3544,909,1.12E+12,-8.8379808,331.4145264,6452341.953,1873798.224,4.572,2.31648,2,5.952744,1.536192,2,108,201,3,0,4,1,509,528,15.755112,2.65,lankershim
511,354.4,3545,909,1.12E+12,-8.7364824,330.8317488,6452341.142,1873796.514,4.572,2.31648,2,6.230112,3.480816,2,108,201,3,0,4,1,509,528,15.944088,2.56,lankershim
511,354.5,3546,909,1.12E+12,-8.6203536,330.1907544,6452340.294,1873794.668,4.572,2.31648,2,6.7056,3.532632,2,108,201,3,0,4,1,509,528,16.084296,2.4,lankershim
511,354.6,3547,909,1.12E+12,-8.4905088,329.5003824,6452339.318,1873792.567,4.572,2.31648,2,7.306056,3.630168,2,108,201,3,0,4,1,509,528,16.20012,2.22,lankershim
511,354.7,3548,909,1.12E+12,-8.3658456,328.75728,6452338.214,1873790.315,4.572,2.31648,2,7.876032,3.709416,2,108,201,3,0,4,1,509,528,16.309848,2.07,lankershim
511,354.8,3549,909,1.12E+12,-8.2110072,327.9644952,6452337.065,1873787.828,4.572,2.31648,2,8.296656,3.38328,2,108,201,3,0,4,1,509,528,16.236696,1.96,lankershim
511,354.9,3550,909,1.12E+12,-8.0348328,327.1284288,6452335.925,1873785.235,4.572,2.31648,2,8.604504,2.426208,2,108,201,3,0,4,1,509,528,16.0782,1.87,lankershim
511,355,3551,909,1.12E+12,-7.8659736,326.2707216,6452334.783,1873782.679,4.572,2.31648,2,8.8392,2.304288,2,108,201,3,0,4,1,509,528,15.828264,1.79,lankershim
511,355.1,3552,909,1.12E+12,-7.6971144,325.38924,6452333.555,1873780.003,4.572,2.31648,2,9.02208,1.72212,2,108,201,3,0,4,1,509,528,15.660624,1.74,lankershim
511,355.2,3553,909,1.12E+12,-7.5355704,324.4848984,6452332.23,1873777.232,4.572,2.31648,2,9.144,-0.597408,2,108,201,3,0,4,1,509,528,15.550896,1.7,lankershim
511,355.3,3554,909,1.12E+12,-7.3987152,323.5714128,6452330.87,1873774.553,4.572,2.31648,2,9.180576,-0.707136,2,108,201,3,0,4,1,509,528,15.56004,1.69,lankershim
511,355.4,3555,909,1.12E+12,-7.2655176,322.6637184,6452329.501,1873771.88,4.572,2.31648,2,9.168384,-0.237744,2,108,201,3,0,4,1,509,528,15.66672,1.71,lankershim
511,355.5,3556,909,1.12E+12,-7.1283576,321.759072,6452328.142,1873769.2,4.572,2.31648,2,9.156192,0.054864,2,108,201,3,0,4,1,509,528,15.831312,1.73,lankershim
511,355.6,3557,909,1.12E+12,-6.9915024,320.8535112,6452326.783,1873766.521,4.572,2.31648,2,9.156192,-0.021336,2,108,201,3,0,4,1,509,528,16.050768,1.75,lankershim
511,355.7,3558,909,1.12E+12,-6.854952,319.9482552,6452325.423,1873763.842,4.572,2.31648,2,9.150096,-0.0762,2,108,201,3,0,4,1,509,528,16.343376,1.79,lankershim
511,355.8,3559,909,1.12E+12,-6.717792,319.0457424,6452324.064,1873761.162,4.572,2.31648,2,9.15924,0.170688,2,108,201,3,0,4,1,509,528,16.590264,1.81,lankershim
511,355.9,3560,909,1.12E+12,-6.580632,318.144144,6452322.715,1873758.495,4.572,2.31648,2,9.217152,0.926592,2,108,201,3,0,4,1,509,528,16.773144,1.82,lankershim
511,356,3561,909,1.12E+12,-6.443472,317.234316,6452321.356,1873755.816,4.572,2.31648,2,9.354312,1.905,2,108,201,3,0,4,1,509,528,16.90116,1.81,lankershim
511,356.1,3562,909,1.12E+12,-6.3087504,316.3025424,6452319.944,1873753.075,4.572,2.31648,2,9.558528,2.371344,2,108,201,3,0,4,1,509,528,16.913352,1.77,lankershim
511,356.2,3563,909,1.12E+12,-6.176772,315.341508,6452318.463,1873750.252,4.572,2.31648,2,9.756648,1.905,2,108,201,3,0,4,1,509,528,16.998696,1.74,lankershim
511,356.3,3564,909,1.12E+12,-6.0466224,314.3588328,6452316.93,1873747.368,4.572,2.31648,2,9.896856,0.92964,2,108,201,3,0,4,1,509,528,17.123664,1.73,lankershim
511,356.4,3565,909,1.12E+12,-5.9170824,313.3475064,6452315.386,1873744.471,4.572,2.31648,2,9.771888,-2.791968,2,108,201,3,0,4,1,509,528,17.279112,1.77,lankershim
511,356.5,3566,909,1.12E+12,-5.7875424,312.4282296,6452313.852,1873741.587,4.572,2.31648,2,9.02208,-3.648456,2,108,201,3,0,4,1,509,528,17.608296,1.95,lankershim
511,356.6,3567,909,1.12E+12,-5.6573928,311.5997832,6452312.319,1873738.703,4.572,2.31648,2,7.912608,-4.828032,2,108,201,3,0,4,1,509,528,18.025872,2.28,lankershim
511,356.7,3568,909,1.12E+12,-5.527548,310.830468,6452310.785,1873735.818,4.572,2.31648,2,7.34568,-3.85572,2,108,201,3,0,4,1,509,528,18.480024,2.52,lankershim
511,356.8,3569,909,1.12E+12,-5.5461408,310.0959,6452309.252,1873732.934,4.572,2.31648,2,7.751064,0,2,108,201,0,3,4,1,509,528,18.964656,2.45,lankershim
511,356.9,3570,909,1.12E+12,-5.6007,309.253128,6452307.706,1873730.11,4.572,2.31648,2,8.9916,3.374136,2,108,201,0,3,4,1,509,528,19.357848,2.15,lankershim
511,357,3571,909,1.12E+12,-5.6223408,308.3048952,6452306.173,1873727.063,4.572,2.31648,2,10.360152,4.828032,2,108,201,0,3,4,1,509,528,19.546824,1.89,lankershim
511,357.1,3572,909,1.12E+12,-5.5964328,307.2344376,6452304.701,1873723.78,4.572,2.31648,2,11.225784,4.828032,2,108,201,0,3,4,1,509,528,19.580352,1.74,lankershim
511,357.2,3573,909,1.12E+12,-5.5193184,306.0880848,6452303.309,1873720.277,4.572,2.31648,2,11.768328,4.828032,2,108,201,0,3,4,1,509,528,19.449288,1.65,lankershim
511,357.3,3574,909,1.12E+12,-5.3940456,304.8877824,6452301.98,1873716.536,4.572,2.31648,2,12.094464,2.551176,2,108,201,0,3,4,1,509,528,19.33956,1.6,lankershim
511,357.4,3575,909,1.12E+12,-5.2361592,303.6441984,6452300.664,1873712.576,4.572,2.31648,2,11.975592,-3.41376,2,108,201,0,3,4,1,509,528,19.211544,1.6,lankershim
511,357.5,3576,909,1.12E+12,-5.114544,302.4969312,6452299.262,1873708.712,4.572,2.31648,2,11.36904,-3.648456,2,108,201,0,3,4,1,509,528,19.269456,1.69,lankershim
511,357.6,3577,909,1.12E+12,-4.9965864,301.4078808,6452298.105,1873705.389,4.572,2.31648,2,10.527792,-4.300728,2,108,201,0,3,4,1,509,528,19.327368,1.84,lankershim
511,357.7,3578,909,1.12E+12,-4.8685704,300.3770472,6452297.116,1873702.341,4.572,2.31648,2,9.902952,-4.828032,2,108,201,0,3,4,1,509,528,19.424904,1.96,lankershim
511,357.8,3579,909,1.12E+12,-4.8322992,299.4525888,6452295.96,1873699.643,4.572,2.31648,2,9.857232,-0.643128,2,108,201,0,3,4,1,509,528,19.616928,1.99,lankershim
511,357.9,3580,909,1.12E+12,-4.8246792,298.4318136,6452294.592,1873696.719,4.572,2.31648,2,10.360152,1.804416,2,108,201,0,3,4,1,509,528,19.714464,1.9,lankershim
511,358,3581,909,1.12E+12,-4.8484536,297.368976,6452293.051,1873693.669,4.572,2.31648,2,10.9728,3.575304,2,108,201,0,3,4,1,509,528,19.772376,1.8,lankershim
511,358.1,3582,909,1.12E+12,-4.8978312,296.2415208,6452291.16,1873690.083,4.572,2.31648,2,11.311128,1.078992,2,108,201,0,3,4,1,509,528,19.76628,1.75,lankershim
511,358.2,3583,909,1.12E+12,-4.9149,295.0793184,6452289.485,1873686.703,4.572,2.31648,2,11.301984,-2.471928,2,108,201,0,3,4,1,509,528,19.72056,1.74,lankershim
511,358.3,3584,909,1.12E+12,-4.9310544,293.9594832,6452287.89,1873683.484,4.572,2.31648,2,11.09472,-2.215896,2,108,201,0,3,4,1,509,528,19.723608,1.78,lankershim
511,358.4,3585,909,1.12E+12,-4.9456848,292.8737856,6452286.312,1873680.29,4.572,2.31648,2,10.951464,-0.432816,2,108,201,0,3,4,1,509,528,19.769328,1.81,lankershim
511,358.5,3586,909,1.12E+12,-4.962144,291.7853448,6452284.718,1873677.073,4.572,2.31648,2,10.924032,0.112776,2,108,201,0,3,4,1,509,528,19.821144,1.81,lankershim
511,358.6,3587,909,1.12E+12,-4.9782984,290.6917224,6452283.124,1873673.856,4.572,2.31648,2,10.933176,0.054864,2,108,201,0,3,4,1,509,528,19.860768,1.82,lankershim
511,358.7,3588,909,1.12E+12,-4.9944528,289.5816408,6452281.531,1873670.641,4.572,2.31648,2,10.63752,-3.38328,2,108,201,0,3,4,1,509,528,19.866864,1.87,lankershim
511,358.8,3589,909,1.12E+12,-5.0106072,288.5694,6452279.938,1873667.427,4.572,2.31648,2,9.93648,-2.944368,2,108,201,0,3,4,1,509,528,19.970496,2.01,lankershim
511,358.9,3590,909,1.12E+12,-5.0295048,287.592516,6452278.338,1873664.217,4.572,2.31648,2,9.43356,-1.898904,2,108,201,0,3,4,1,509,528,20.122896,2.13,lankershim
511,359,3591,909,1.12E+12,-5.0938176,286.7025,6452276.746,1873661.005,4.572,2.31648,2,9.424416,4.212336,2,108,201,0,3,4,1,509,528,20.366736,2.16,lankershim
511,359.1,3592,909,1.12E+12,-5.2160424,285.7295784,6452275.197,1873657.779,4.572,2.31648,2,9.912096,3.52044,2,108,201,0,3,4,1,509,528,20.525232,2.07,lankershim
511,359.2,3593,909,1.12E+12,-5.3196744,284.724348,6452273.705,1873654.532,4.572,2.31648,2,10.5918,3.38328,2,108,201,0,3,4,1,509,528,20.638008,1.95,lankershim
511,359.3,3594,909,1.12E+12,-5.4095904,283.6234104,6452272.255,1873651.27,4.572,2.31648,2,10.88136,-0.521208,2,108,201,0,3,4,1,509,528,20.647152,1.9,lankershim
511,359.4,3595,909,1.12E+12,-5.4967632,282.5392368,6452270.814,1873648.005,4.572,2.31648,2,10.878312,-0.094488,2,108,201,0,3,4,1,509,528,20.692872,1.9,lankershim
511,359.5,3596,909,1.12E+12,-5.586984,281.4550632,6452269.364,1873644.744,4.572,2.31648,2,10.878312,0.042672,2,108,201,0,3,4,1,509,528,20.69592,1.9,lankershim
511,359.6,3597,909,1.12E+12,-5.6769,280.37028,6452267.914,1873641.482,4.572,2.31648,2,10.875264,-0.054864,2,108,201,0,3,4,1,509,528,20.6502,1.9,lankershim
511,359.7,3598,909,1.12E+12,-5.766816,279.2876304,6452266.464,1873638.22,4.572,2.31648,2,10.875264,-0.03048,2,108,201,0,3,4,1,509,528,20.586192,1.89,lankershim
511,359.8,3599,909,1.12E+12,-5.856732,278.2058952,6452265.014,1873634.958,4.572,2.31648,2,10.902696,0.408432,2,108,201,0,3,4,1,509,528,20.561808,1.89,lankershim
511,359.9,3600,909,1.12E+12,-5.9484768,277.1177592,6452263.568,1873631.722,4.572,2.31648,2,10.945368,0.560832,2,108,201,0,3,4,1,509,528,20.577048,1.88,lankershim
511,360,3601,909,1.12E+12,-6.030468,276.0232224,6452262.123,1873628.396,4.572,2.31648,2,10.984992,0.585216,2,108,201,0,3,4,1,509,528,20.613624,1.88,lankershim
511,360.1,3602,909,1.12E+12,-6.11886,274.9271616,6452260.653,1873625.062,4.572,2.31648,2,11.030712,0.768096,2,108,201,0,3,4,1,509,528,20.622768,1.87,lankershim
511,360.2,3603,909,1.12E+12,-6.2298072,273.8298816,6452259.141,1873621.828,4.572,2.31648,2,11.103864,1.05156,2,108,201,0,3,4,1,509,528,20.631912,1.86,lankershim
511,360.3,3604,909,1.12E+12,-6.335268,272.7237624,6452257.621,1873618.522,4.572,2.31648,2,11.213592,1.4478,2,108,201,0,3,4,1,509,528,20.63496,1.84,lankershim
511,360.4,3605,909,1.12E+12,-6.4437768,271.5972216,6452256.064,1873615.137,4.572,2.31648,2,11.314176,0.8382,2,108,201,0,3,4,1,509,528,20.61972,1.82,lankershim
511,360.5,3606,909,1.12E+12,-6.5550288,270.4587936,6452254.485,1873611.716,4.572,2.31648,2,11.335512,-0.697992,2,108,201,0,3,4,1,509,528,20.610576,1.82,lankershim
511,360.6,3607,909,1.12E+12,-6.6623184,269.3279856,6452252.926,1873608.315,4.572,2.31648,2,11.280648,-1.26492,2,108,201,0,3,4,1,509,528,20.613624,1.83,lankershim
511,360.7,3608,909,1.12E+12,-6.754368,268.2105888,6452251.443,1873604.976,4.572,2.31648,2,11.210544,-0.633984,2,108,201,0,3,4,1,509,528,20.61972,1.84,lankershim
511,360.8,3609,909,1.12E+12,-6.825996,267.0989832,6452250.025,1873601.624,4.572,2.31648,2,11.177016,0.478536,2,108,201,0,3,4,1,509,528,20.607528,1.84,lankershim
511,360.9,3610,909,1.12E+12,-6.9183504,265.9870728,6452248.531,1873598.258,4.572,2.31648,2,11.180064,0.359664,2,108,201,0,3,4,1,509,528,20.580096,1.84,lankershim
511,361,3611,909,1.12E+12,-7.0335648,264.8715048,6452246.967,1873594.921,4.572,2.31648,2,11.189208,-0.871728,2,108,201,0,3,4,1,509,528,20.561808,1.84,lankershim
511,361.1,3612,909,1.12E+12,-7.1344536,263.7528888,6452245.46,1873591.605,4.572,2.31648,2,11.158728,-1.359408,2,108,201,0,3,4,1,509,528,20.552664,1.84,lankershim
511,361.2,3613,909,1.12E+12,-7.1896224,262.6242144,6452244.07,1873588.166,4.572,2.31648,2,10.945368,-3.166872,2,108,201,0,3,4,1,509,528,20.525232,1.88,lankershim
511,361.3,3614,909,1.12E+12,-7.2432672,261.5577192,6452242.712,1873584.807,4.572,2.31648,2,10.543032,-2.990088,2,108,201,0,3,4,1,509,528,20.534376,1.95,lankershim
511,361.4,3615,909,1.12E+12,-7.342632,260.5256664,6452241.241,1873581.578,4.572,2.31648,2,10.250424,-1.81356,2,108,201,0,3,4,1,509,528,20.552664,2.01,lankershim
511,361.5,3616,909,1.12E+12,-7.4621136,259.5457344,6452239.704,1873578.31,4.572,2.31648,2,10.22604,2.157984,2,108,201,0,3,4,1,509,528,20.631912,2.02,lankershim
511,361.6,3617,909,1.12E+12,-7.5913488,258.5325792,6452238.249,1873575.042,4.572,2.31648,2,10.436352,3.438144,2,108,201,0,3,4,1,509,528,20.7264,1.99,lankershim
511,361.7,3618,909,1.12E+12,-7.7010768,257.4679128,6452236.848,1873571.732,4.572,2.31648,2,10.701528,1.487424,2,108,201,0,3,4,1,509,528,20.961096,1.96,lankershim
511,361.8,3619,909,1.12E+12,-7.8300072,256.379472,6452235.4,1873568.48,4.572,2.31648,2,10.762488,-0.88392,2,108,201,0,3,4,1,509,528,21.268944,1.98,lankershim
511,361.9,3620,909,1.12E+12,-7.976616,255.3169392,6452233.921,1873565.328,4.572,2.31648,2,10.674096,-0.85344,2,108,201,0,3,4,1,509,528,21.689568,2.03,lankershim
511,362,3621,909,1.12E+12,-8.1128616,254.262636,6452232.468,1873562.141,4.572,2.31648,2,10.588752,-0.935736,2,108,201,0,3,4,1,509,528,22.0218,2.08,lankershim
511,362.1,3622,909,1.12E+12,-8.2256376,253.2138192,6452231.095,1873558.954,4.572,2.31648,2,10.512552,-0.829056,2,108,201,0,3,4,1,509,528,22.259544,2.12,lankershim
511,362.2,3623,909,1.12E+12,-8.3396328,252.1741464,6452229.73,1873555.807,4.572,2.31648,2,10.4394,-0.463296,2,108,201,0,3,4,1,509,528,22.308312,2.14,lankershim
511,362.3,3624,909,1.12E+12,-8.476488,251.1439224,6452228.304,1873552.719,4.572,2.31648,2,10.390632,0.454152,2,108,201,0,3,4,1,509,528,22.332696,2.15,lankershim
511,362.4,3625,909,1.12E+12,-8.6163912,250.1176608,6452226.871,1873549.639,4.572,2.31648,2,10.369296,0.155448,2,108,201,0,3,4,1,509,528,22.338792,2.15,lankershim
511,362.5,3626,909,1.12E+12,-8.7535512,249.0910944,6452225.445,1873546.55,4.572,2.31648,2,10.366248,-0.036576,2,108,201,0,3,4,1,509,528,22.329648,2.15,lankershim
511,362.6,3627,909,1.12E+12,-8.8904064,248.0633088,6452224.02,1873543.462,4.572,2.31648,2,10.369296,-0.021336,2,108,201,0,3,4,1,509,528,22.320504,2.15,lankershim
511,362.7,3628,909,1.12E+12,-9.0272616,247.0355232,6452222.594,1873540.373,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,22.31136,2.15,lankershim
511,362.8,3629,909,1.12E+12,-9.1644216,246.0074328,6452221.168,1873537.284,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,22.283928,2.15,lankershim
511,362.9,3630,909,1.12E+12,-9.3012768,244.9796472,6452219.742,1873534.195,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,22.238208,2.14,lankershim
511,363,3631,909,1.12E+12,-9.4384368,243.9518616,6452218.316,1873531.106,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,22.1742,2.14,lankershim
511,363.1,3632,909,1.12E+12,-9.575292,242.924076,6452216.891,1873528.018,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,22.107144,2.13,lankershim
511,363.2,3633,909,1.12E+12,-9.7121472,241.8962904,6452215.465,1873524.929,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,22.046184,2.13,lankershim
511,363.3,3634,909,1.12E+12,-9.8493072,240.8682,6452214.039,1873521.84,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,21.988272,2.12,lankershim
511,363.4,3635,909,1.12E+12,-9.9861624,239.8404144,6452212.613,1873518.751,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,21.93036,2.11,lankershim
511,363.5,3636,909,1.12E+12,-10.1233224,238.8126288,6452211.187,1873515.663,4.572,2.31648,2,10.369296,0,2,108,201,0,3,4,1,509,528,21.866352,2.11,lankershim
